x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
1413.986,657.075,nan,nan,1629.794,879.875,1601.833,805.504,1434.639,948.631,nan,nan,1378.713,801.526,1524.829,688.125,1592.413,672.906,1452.264,560.845
1414.313,657.597,nan,nan,1628.893,880.128,1601.793,805.397,1434.004,948.402,1455.818,1070.505,1379.213,798.956,1524.971,687.805,1592.021,672.856,1452.723,560.999
1413.504,658.167,nan,nan,1629.458,880.046,1602.533,805.019,1433.718,948.360,1456.201,1070.609,1379.083,799.887,1525.225,687.601,1592.172,672.130,1450.240,562.131
1412.775,659.129,nan,nan,1630.526,879.684,1602.688,805.310,1433.040,947.922,1456.326,1070.410,1378.948,800.253,1525.307,686.952,1592.136,671.541,1450.396,562.220
1411.124,660.250,nan,nan,1630.128,879.656,1603.115,805.427,1432.099,947.550,1456.608,1070.280,1378.943,800.561,1524.701,687.186,1591.851,669.658,1448.350,563.223
1412.903,660.041,nan,nan,1630.905,879.773,1603.386,805.289,1431.880,947.320,1456.581,1070.360,1378.930,801.358,1525.391,686.656,1592.343,670.760,1447.835,564.015
1412.861,660.441,nan,nan,1630.782,879.652,1603.510,805.129,1431.111,946.712,1456.988,1070.604,1379.213,800.351,1525.331,686.980,1592.034,668.879,1446.439,564.596
1412.172,661.165,nan,nan,1631.200,879.457,1603.616,805.231,1430.189,946.382,1457.454,1070.400,1379.290,800.794,1525.561,686.376,1591.793,669.198,1444.853,565.342
1411.386,662.236,nan,nan,1631.142,879.271,1603.730,804.982,1429.678,946.229,1457.660,1070.491,1379.045,801.638,1525.471,686.507,1592.041,668.945,1443.368,565.916
1410.590,662.637,nan,nan,1631.954,878.572,1604.181,804.952,1429.478,946.099,1458.115,1070.714,1379.290,801.645,1525.229,685.831,1591.907,669.289,1440.950,566.787
1411.061,662.786,nan,nan,1632.833,878.500,1604.619,804.767,1428.322,945.649,1458.289,1070.333,1379.477,801.072,1525.499,685.796,1592.100,668.154,1439.711,567.404
1410.723,663.224,nan,nan,1632.910,878.554,1604.450,804.516,1427.689,945.433,1458.725,1070.555,1379.705,801.447,1525.512,685.635,1592.105,666.509,1438.526,567.853
1409.360,663.964,1594.538,701.023,1633.398,878.562,1604.696,804.527,1426.736,945.297,1458.640,1070.621,1379.702,802.219,1525.662,685.480,1591.931,665.765,1437.431,568.028
1409.335,664.343,1594.357,700.274,1632.953,878.147,1604.970,804.838,1426.242,945.290,1459.557,1070.525,1380.031,801.566,1525.240,685.279,1592.033,664.732,1434.828,568.788
1409.145,664.616,1594.289,699.521,1633.473,877.908,1605.437,804.261,1425.548,944.765,1459.425,1070.529,1380.462,801.560,1525.211,685.191,1591.930,664.399,1431.376,569.806
1408.845,664.972,nan,nan,1633.984,877.911,1605.842,804.018,1425.095,944.500,1459.779,1070.710,1380.385,802.272,1524.841,684.831,1591.645,663.361,1431.583,569.595
1407.737,665.677,1594.275,698.424,1634.780,877.635,1606.068,803.602,1424.105,944.338,1460.097,1070.365,1380.473,802.521,1524.911,684.631,1591.711,664.112,1429.671,570.076
1407.858,665.924,nan,nan,1634.853,877.326,1606.162,803.263,1423.658,943.886,1460.338,1070.481,1381.059,802.795,1525.403,684.345,1592.336,671.687,1425.168,570.615
1406.464,666.500,nan,nan,1635.372,877.331,1606.381,802.967,1422.861,943.389,1460.590,1070.258,1381.254,802.354,1525.317,683.701,1592.008,663.314,1428.140,570.073
1410.995,663.683,nan,nan,1635.313,876.787,1606.562,802.771,1422.400,943.358,1460.845,1070.182,1381.594,803.695,1525.609,683.539,1591.772,663.537,1424.970,570.935
