x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
1757.442,847.335,1546.545,1097.026,1736.683,959.324,1496.228,748.786,1457.248,1002.844,1593.194,1038.966,1711.548,1158.017,1774.316,593.559,1617.970,619.412,1638.828,728.911
1757.260,846.416,1546.125,1097.151,1736.906,960.373,1494.002,747.347,1457.375,1001.075,1593.885,1040.416,1710.922,1158.842,1774.182,591.993,1617.705,619.725,1640.048,729.575
1757.469,844.690,1545.893,1097.068,1736.826,961.258,1493.715,747.293,1457.409,1002.620,1593.988,1040.520,1710.333,1159.485,1774.252,591.237,1617.462,619.730,1641.889,730.491
1757.084,842.772,1545.578,1097.098,1736.963,962.484,1492.924,746.846,1457.416,1001.792,1594.625,1041.510,1709.942,1160.012,1774.060,590.263,1617.641,619.789,1641.838,730.506
1757.104,841.836,1545.319,1096.997,1737.546,963.667,1491.768,746.313,1457.290,1003.300,1595.488,1042.592,1709.595,1160.667,1774.114,589.591,1615.288,620.910,1643.234,731.022
1757.426,840.979,1544.371,1096.994,1737.494,964.887,1491.231,745.987,1457.304,1004.526,1595.486,1042.692,1708.756,1161.253,1773.927,590.398,1615.724,620.817,1644.869,731.948
1756.910,838.905,1544.333,1096.932,1737.246,965.683,1490.101,745.388,1457.327,1002.499,1595.990,1043.110,1708.261,1161.659,1773.714,586.485,1615.472,620.971,1644.731,731.759
1756.707,837.300,1544.295,1096.800,1737.158,966.400,1489.750,745.114,1457.053,1004.650,1596.074,1043.109,1708.274,1161.739,1773.670,587.197,1614.153,621.523,1646.472,732.454
1756.619,838.711,1543.796,1097.093,1737.213,967.471,1489.188,744.996,1457.207,1000.266,1596.784,1043.683,1707.582,1162.417,1774.024,585.473,1613.898,621.815,1648.029,733.425
1756.532,836.067,1543.335,1097.084,1736.961,968.716,1488.440,744.487,1456.698,1005.339,1597.651,1044.130,1706.802,1163.075,1773.750,585.447,1613.122,622.201,1648.415,733.521
1756.133,835.834,1543.080,1096.781,1736.775,969.390,1487.610,744.035,1457.061,1001.343,1599.105,1044.911,1706.978,1162.903,1773.567,584.939,1612.000,622.921,1649.877,734.228
1755.804,832.920,1543.108,1097.058,1736.879,970.622,1485.702,743.024,1457.358,998.352,1598.707,1044.341,1706.529,1163.505,1773.650,583.125,1611.941,622.766,1649.172,733.794
1755.848,832.887,1542.149,1096.992,1737.010,971.960,1486.183,743.487,1456.818,1002.062,1599.704,1044.917,1705.945,1163.880,1773.521,584.702,1610.138,623.807,1651.212,734.666
1755.438,832.619,1542.327,1096.840,1737.064,972.743,1483.866,742.061,1457.421,996.803,1600.395,1045.238,1706.127,1163.792,1773.738,581.019,1610.742,623.564,1650.897,734.778
1755.047,830.210,1541.880,1096.984,1736.930,973.725,1483.747,741.859,1457.108,999.221,1601.524,1045.662,1707.007,1163.246,1773.335,581.813,1609.541,624.225,1652.722,735.432
1754.921,830.705,1541.760,1096.767,1737.066,974.929,1483.033,741.508,1456.715,1000.740,1602.825,1046.041,1706.150,1163.995,1773.511,579.394,1609.162,624.319,1653.753,736.391
1754.810,832.242,1541.206,1096.828,1736.911,976.000,1481.884,740.932,1456.174,1003.621,1602.557,1045.943,1705.676,1164.461,1773.449,580.380,1605.208,626.513,1654.825,736.909
1754.779,833.174,1541.517,1096.879,1737.050,976.438,1481.628,740.801,1456.292,1003.807,1604.168,1046.972,1706.024,1164.270,1773.659,577.181,1607.990,625.111,1655.926,737.610
1754.870,831.857,1540.508,1096.968,1737.045,978.017,1480.549,740.296,1457.093,999.563,1605.742,1047.410,1705.689,1164.616,1773.505,576.517,1606.096,626.039,1657.018,738.365
1754.941,831.728,1540.314,1096.907,1737.126,978.466,1478.930,739.169,nan,nan,1605.837,1047.395,1706.055,1164.431,1773.525,576.233,1601.494,628.397,1656.709,738.119
1754.727,830.331,1540.210,1096.647,1737.361,979.202,1478.734,739.120,1456.397,1003.350,1606.505,1047.762,1705.572,1164.858,1773.482,573.961,1601.011,628.836,1658.650,739.463
1753.675,821.345,1539.620,1096.762,1737.704,980.037,1478.506,739.097,1456.618,1002.737,1606.893,1047.759,1705.593,1164.937,1773.320,573.357,1604.669,627.226,1658.414,739.342
1754.766,827.170,1538.936,1096.942,1737.811,981.368,1477.978,738.630,1456.459,1002.710,1608.156,1048.455,1704.270,1165.715,1773.182,575.917,1599.827,630.230,1660.010,740.286
1753.771,818.626,1539.104,1096.528,1737.722,982.379,1476.680,738.075,1456.724,1002.962,1609.554,1049.061,1704.924,1165.215,1773.393,574.174,1600.014,630.638,1660.451,740.944
1753.608,817.770,1539.075,1096.439,1737.895,983.018,1475.877,737.602,1457.200,1000.999,1609.823,1048.843,1704.190,1165.950,1773.302,574.438,1599.797,631.154,1660.574,741.157
1754.005,816.848,1538.207,1096.689,1738.156,983.652,1475.549,737.592,nan,nan,1609.710,1048.750,1704.759,1165.512,1773.515,571.760,1599.951,632.194,1661.503,741.685
1754.112,814.887,1538.134,1096.877,1738.330,984.802,1475.627,737.746,nan,nan,1610.411,1048.954,1703.348,1166.537,1773.410,571.912,1603.329,630.388,1662.653,742.706
1753.876,813.703,1538.096,1096.443,1738.410,985.753,1474.380,736.585,nan,nan,1612.013,1049.713,1704.134,1166.078,1773.393,570.384,1601.666,633.477,1663.226,743.313
1754.126,813.453,1537.698,1096.559,1738.952,986.450,1474.754,736.676,nan,nan,1613.085,1050.482,1703.931,1166.273,1773.301,569.590,1602.663,632.857,1661.041,742.014
1754.318,811.602,1537.115,1096.496,1738.864,987.196,1472.813,734.599,nan,nan,1613.489,1050.570,1703.304,1166.854,1773.334,569.230,1602.064,634.818,1665.439,744.990
1754.342,811.217,1537.220,1096.590,1738.992,988.456,1473.268,734.738,nan,nan,1614.931,1051.397,1703.142,1167.459,1773.299,568.441,1602.459,636.202,1665.090,744.775
1754.324,809.942,1537.007,1096.438,1739.009,989.135,1472.547,733.563,1470.355,934.337,1614.968,1051.276,1703.102,1168.252,1773.218,568.489,1602.611,637.756,1665.745,745.414
1754.240,808.136,1536.795,1096.549,1739.068,989.749,1471.873,732.322,1470.647,933.728,1615.658,1051.426,1702.904,1169.272,1773.181,566.626,1602.904,638.162,1666.913,746.338
1754.295,807.569,1536.645,1096.496,1739.599,990.588,1471.477,730.735,1470.938,933.946,1616.916,1052.482,1703.046,1170.206,1773.037,566.965,1603.154,639.633,1666.941,746.212
1754.396,807.711,1536.370,1096.058,1739.674,991.185,1471.397,729.901,1471.351,934.076,1617.287,1052.405,1702.700,1171.885,1773.076,567.315,1603.151,639.678,1668.216,747.408
1754.405,806.145,1535.821,1096.138,1739.770,991.667,1471.353,728.650,1471.677,934.376,1617.913,1052.890,1702.913,1172.375,1772.989,568.004,1603.724,642.397,1668.926,748.034
1754.172,803.661,1535.298,1096.240,1739.985,992.959,1470.979,727.651,1472.169,934.000,1618.107,1052.705,1702.479,1173.103,1772.778,568.710,1604.340,644.886,1668.854,747.857
1754.084,804.175,1535.136,1096.054,1740.145,994.167,1471.091,726.482,1472.404,934.813,1618.844,1053.354,1702.291,1173.977,1772.808,566.631,1604.520,646.124,1670.086,748.821
1754.131,801.693,1535.477,1096.146,1740.224,994.772,1470.932,725.089,1472.660,933.018,1618.606,1052.756,1697.774,1175.421,1772.844,565.101,1605.092,647.775,1670.889,749.290
1753.707,801.055,1534.888,1095.823,1740.420,995.381,1470.759,723.877,1473.230,933.365,1619.459,1053.533,1700.314,1175.254,1772.918,564.499,1605.683,650.380,1672.959,751.094
1753.489,799.462,1534.403,1095.769,1740.757,996.176,1470.844,722.720,1473.831,932.954,1620.484,1053.976,1697.808,1176.135,1772.930,564.731,1606.599,653.664,1673.989,751.935
1753.629,799.668,1534.272,1095.858,1740.786,996.932,1470.681,721.787,1474.273,933.492,1621.275,1054.453,1697.507,1176.880,1772.822,565.413,1606.869,654.192,1674.057,752.453
1753.301,798.352,1533.972,1095.760,1740.752,997.671,1470.608,720.329,1474.688,933.925,1622.074,1054.839,1691.641,1177.770,1773.059,564.085,1607.715,656.147,1674.294,753.101
1753.287,796.981,1533.774,1095.673,1741.171,998.319,1470.316,718.900,1475.319,933.120,1622.536,1055.089,1699.280,1177.426,1773.347,562.756,1607.465,656.018,1673.775,752.929
1753.350,795.896,1533.416,1095.657,1740.920,998.952,1470.204,717.532,1475.745,933.433,1623.471,1055.842,1703.550,1177.310,1773.410,562.327,1607.966,657.403,1674.051,753.639
1753.344,794.633,1533.089,1095.469,1740.805,999.717,1470.169,717.134,nan,nan,1622.394,1055.153,1698.557,1178.123,1773.120,561.408,1608.994,660.202,1674.266,754.316
1753.437,794.683,1533.213,1095.479,1741.096,1000.674,1469.877,716.362,nan,nan,1624.342,1056.302,nan,nan,1776.139,558.170,1609.251,660.982,1674.112,754.793
1753.141,794.314,1532.690,1095.625,1740.812,1000.870,1469.649,715.897,nan,nan,1624.265,1055.976,nan,nan,1777.003,557.969,1609.694,661.018,1673.087,753.970
1753.603,791.325,1533.158,1095.651,1741.143,1001.783,1469.801,714.010,1477.446,933.397,1624.445,1056.288,1695.742,1178.515,1775.964,558.019,1609.971,662.441,1672.736,754.671
1753.879,786.105,1532.323,1095.502,1741.052,1002.658,1469.409,711.910,1477.808,933.934,1624.953,1056.554,1692.712,1178.610,1776.530,557.566,1610.612,663.515,1673.107,756.058
1753.660,790.061,1532.264,1095.561,1741.316,1002.932,1468.819,710.908,1478.409,932.949,1625.247,1056.894,1690.526,1178.784,1779.097,557.073,1610.842,663.797,1672.880,757.030
1753.478,789.640,1539.656,1095.363,1741.212,1003.427,1468.863,710.827,1478.216,933.810,1625.880,1057.225,1691.047,1178.598,1779.859,556.898,1611.150,664.538,1672.922,757.945
1754.071,788.212,1532.302,1095.444,1741.473,1004.698,1468.984,711.039,1478.680,933.209,1635.628,1063.510,nan,nan,1781.605,556.757,1611.456,665.451,1674.121,762.950
1754.164,787.925,1532.224,1095.518,1741.559,1005.364,1468.414,710.010,1479.016,933.507,1637.103,1064.377,nan,nan,1781.367,557.120,1611.956,666.362,1673.791,762.421
1754.640,786.415,1531.922,1095.631,1741.527,1006.120,1467.737,706.320,1479.291,933.202,1627.695,1058.265,nan,nan,1782.035,557.466,1612.401,667.388,1676.088,772.518
1754.718,786.069,1532.144,1095.656,1741.706,1006.933,1467.861,707.232,1479.243,933.707,1628.664,1058.704,nan,nan,1782.992,558.033,1612.887,668.203,1676.354,773.199
1755.122,784.826,1531.927,1095.679,1741.679,1007.215,1467.824,707.616,1479.172,933.644,1628.462,1058.786,nan,nan,1783.988,558.563,1613.138,669.225,1676.504,775.326
1755.372,784.401,1531.870,1095.784,1741.743,1007.763,1467.918,706.209,1479.447,933.244,1629.202,1059.072,1456.832,995.252,1783.952,558.732,1613.346,669.407,1676.858,777.777
1755.731,783.095,1531.607,1095.897,1741.645,1008.962,1467.509,705.935,1479.608,932.981,1638.574,1064.715,1457.110,994.536,1783.885,559.125,1613.397,669.826,1677.241,779.098
1755.683,782.189,1532.152,1095.944,1741.897,1009.344,1467.439,704.998,1479.706,933.732,1629.252,1059.002,1456.934,995.604,1785.447,560.040,1614.264,671.933,1677.155,779.157
1755.504,779.748,1531.383,1095.997,1741.804,1009.967,1467.044,703.626,1479.942,933.371,1628.971,1059.003,1456.821,995.644,1786.391,560.733,1614.637,672.938,1677.895,782.763
1755.547,778.571,1531.418,1096.000,1741.015,1010.644,1466.903,701.508,1480.088,933.777,1629.513,1059.619,1458.099,991.878,1786.300,560.939,1615.149,674.332,1679.008,793.456
1755.410,778.273,1531.234,1096.321,nan,nan,1466.666,701.722,1479.878,933.155,1629.349,1059.512,1462.644,979.694,1788.037,562.011,1615.701,676.121,1678.884,786.092
1755.261,775.241,1531.494,1096.318,nan,nan,1466.296,698.995,1480.250,932.993,1629.082,1059.202,1463.726,976.565,1788.464,562.545,1615.795,676.654,1678.930,787.071
1754.990,775.605,1531.492,1096.604,1738.765,1013.246,1465.890,697.795,1480.251,932.911,1630.318,1059.866,nan,nan,1789.406,563.525,1616.180,678.171,1679.547,789.022
1755.133,774.325,1531.303,1096.489,1736.947,1014.412,1466.206,698.590,1480.560,931.981,1630.427,1060.045,1464.053,975.335,1790.462,564.043,1616.267,678.762,1680.174,792.647
1754.599,774.125,1531.376,1096.528,1735.844,1014.929,1466.620,698.858,1480.758,932.075,1630.959,1060.265,1463.608,977.246,1791.516,564.968,1616.747,680.360,1680.199,791.565
1754.608,772.751,1531.319,1096.569,1734.489,1015.921,1466.198,695.338,1480.870,931.185,1630.729,1060.266,nan,nan,1792.401,565.572,1616.853,680.719,1680.622,793.851
1754.430,769.813,1531.023,1096.661,1733.390,1016.757,1466.427,695.204,1481.317,930.475,1630.862,1060.186,1463.724,977.138,1793.610,566.777,1617.216,682.410,1680.713,796.970
1754.338,768.882,1531.220,1096.788,1732.230,1017.629,1466.272,695.030,nan,nan,1631.741,1060.580,1464.004,976.395,1794.232,567.400,1617.420,683.352,1680.814,795.439
1754.357,767.127,1531.077,1096.724,1731.390,1018.365,1466.537,693.917,1481.485,931.166,1642.932,1065.982,1463.390,978.960,1794.397,567.774,1617.703,684.537,1681.469,799.123
1754.601,766.805,1531.232,1096.760,1730.809,1019.270,1466.862,692.131,nan,nan,1632.435,1060.971,1463.617,978.331,1795.525,568.751,1617.902,685.299,1681.531,798.726
1754.531,764.704,1531.014,1096.761,1729.981,1020.142,1466.477,694.633,nan,nan,1633.197,1061.154,1463.325,978.850,1796.137,569.420,1618.112,686.450,1681.899,801.058
1754.540,764.022,1530.727,1096.880,1729.394,1021.009,1466.835,692.877,1482.188,929.274,1632.972,1060.987,1463.159,979.236,1797.009,570.420,1618.637,687.999,1681.971,800.498
1754.688,762.083,1530.492,1096.790,1728.726,1022.372,1467.172,693.660,1482.236,930.510,1632.944,1061.239,1463.064,980.046,1798.081,571.524,1619.012,688.927,1681.992,801.228
1754.796,760.895,1530.719,1096.805,1728.234,1023.375,1467.411,693.543,nan,nan,1632.890,1060.771,1463.817,977.295,1798.426,571.885,1619.257,689.815,1682.277,803.410
1754.770,760.468,1530.542,1096.763,1728.153,1024.278,1468.097,692.795,nan,nan,1644.899,1066.697,1459.757,989.549,1798.741,572.318,1619.720,691.184,1682.404,803.943
1754.811,758.793,1530.516,1096.722,1727.784,1025.735,1469.000,691.831,nan,nan,1644.646,1066.402,1459.491,990.512,1800.090,573.645,1620.709,693.460,1682.658,805.648
1754.914,758.686,1530.436,1096.665,1727.528,1026.881,1469.723,691.723,nan,nan,1634.867,1061.740,1459.921,989.538,1800.788,574.452,1621.392,694.431,1682.943,808.183
1754.933,757.791,1530.291,1096.529,1727.004,1028.540,1470.330,691.451,1483.226,930.273,1635.617,1061.905,1459.180,991.724,1801.017,574.754,1623.473,699.206,1682.927,809.496
1755.651,755.847,1530.461,1096.312,1726.750,1029.670,1471.197,691.221,1483.581,929.935,1635.472,1061.722,1458.626,993.184,1801.633,575.380,1623.818,699.695,1683.197,811.738
1755.368,755.467,1530.094,1095.783,1726.316,1031.664,1471.756,691.442,nan,nan,1635.364,1061.736,1459.271,991.179,1802.473,576.266,1623.041,697.742,1683.178,810.981
1755.645,754.244,1529.905,1095.690,1726.352,1032.610,1472.446,691.500,1484.113,930.574,1635.958,1062.181,1460.943,985.936,1803.070,577.092,1624.987,700.829,1683.154,812.508
1756.001,752.466,1529.575,1095.738,1725.908,1034.535,1472.918,691.269,1484.156,930.508,1637.123,1062.370,1459.474,990.282,1803.782,577.714,1624.302,699.076,1683.096,813.398
1756.010,751.886,1529.657,1095.493,1725.774,1035.742,1473.393,691.337,1484.507,930.352,1637.154,1062.206,1460.728,986.821,1804.872,579.107,1624.572,699.925,1683.197,813.993
1755.974,750.980,1529.677,1095.098,1725.539,1037.099,1474.231,691.091,1485.070,929.807,1637.010,1062.222,1459.320,990.327,1805.659,579.927,1624.659,700.167,nan,nan
1755.870,750.463,1538.056,1094.725,1724.839,1038.276,1474.048,691.646,1485.509,929.866,1637.906,1062.814,1460.061,988.508,1806.818,582.126,1624.751,700.170,1683.581,819.244
1756.014,749.852,1529.462,1094.587,1724.893,1039.745,1474.791,691.161,1485.607,930.066,1637.717,1062.408,1460.035,988.607,1807.332,582.498,1625.547,701.105,1683.321,819.108
1755.848,748.866,1528.776,1093.701,1723.871,1040.788,1475.359,691.132,1485.637,929.908,1637.870,1062.418,1460.433,987.560,1808.288,584.554,1626.367,702.009,1683.581,818.733
1755.829,746.331,1529.067,1093.479,1723.033,1042.426,1477.085,689.636,1486.165,929.758,1637.828,1062.631,1460.117,988.160,1808.072,584.025,1626.872,702.611,1683.656,821.656
1755.546,748.800,1528.481,1092.672,1722.441,1042.434,1477.573,689.125,1486.361,929.812,1648.388,1068.251,1460.031,988.659,1808.838,585.922,1627.988,703.650,nan,nan
1755.484,745.916,1528.877,1092.117,1721.758,1041.427,1477.204,689.670,1486.457,929.316,1638.736,1063.189,1460.180,988.025,1809.408,587.926,1628.339,704.093,1684.658,825.145
1755.513,746.630,1527.940,1091.351,1721.686,1040.197,1478.144,688.953,nan,nan,1638.637,1063.632,1458.906,991.326,1810.180,589.946,1629.447,705.244,1685.314,827.472
1755.188,745.337,1528.052,1090.699,1722.245,1036.983,1479.156,688.211,1486.875,929.342,1648.377,1068.355,1460.296,988.121,1810.803,591.539,1629.683,705.531,1685.884,827.325
1755.364,741.908,1528.061,1090.173,1722.078,1035.789,1479.921,687.687,1486.845,928.809,1638.804,1064.630,1460.060,988.913,1811.490,593.839,1629.855,705.774,1686.373,827.339
1755.257,741.270,1527.549,1089.659,1720.266,1037.209,1480.319,687.208,1486.853,929.341,1649.347,1068.533,1460.227,988.684,1812.173,595.639,1630.973,706.601,1687.032,828.095
1754.920,745.530,1527.559,1089.010,1718.872,1038.047,1481.779,686.036,1487.061,929.007,1637.799,1065.033,1460.433,988.593,1813.026,598.371,1631.829,707.453,1687.362,829.707
1754.832,744.451,1527.557,1088.877,1717.149,1039.463,1481.268,686.473,nan,nan,1638.556,1065.971,1459.814,990.404,1813.422,599.971,1632.035,707.568,1688.444,831.522
1754.397,738.594,1526.545,1088.224,1716.990,1038.594,1482.120,685.809,nan,nan,nan,nan,1459.410,991.545,1814.055,601.815,1632.342,707.858,1689.069,834.377
1754.839,743.414,1526.365,1087.836,1716.545,1038.950,1485.601,683.262,nan,nan,1653.942,1068.880,1459.914,990.929,1814.817,604.247,1632.960,708.387,1689.263,834.932
1754.758,743.501,1526.510,1087.675,1715.202,1039.511,1485.655,683.106,1487.832,927.455,nan,nan,1461.064,987.998,1815.405,606.718,1633.977,709.164,1690.011,838.471
1754.537,741.386,1526.746,1087.922,1713.871,1040.976,1485.964,682.763,nan,nan,nan,nan,1461.144,988.380,1815.894,608.925,1634.598,709.764,1690.443,841.634
1754.425,736.850,1525.924,1087.132,1714.363,1039.051,1485.601,683.055,nan,nan,nan,nan,1467.088,974.910,1816.354,610.433,1635.316,710.201,nan,nan
1754.645,736.890,1525.986,1086.784,1711.896,1042.268,1487.023,682.163,nan,nan,1657.914,1067.939,nan,nan,1816.563,610.894,1635.541,710.390,nan,nan
1754.356,733.246,1525.830,1086.798,1712.365,1040.969,1487.268,681.853,nan,nan,nan,nan,nan,nan,1817.001,612.415,1636.220,710.965,nan,nan
1754.182,732.661,1525.480,1086.778,1711.633,1041.417,1489.043,680.546,nan,nan,nan,nan,nan,nan,1817.921,615.377,1636.972,711.553,nan,nan
1754.244,731.066,1524.897,1086.441,1711.172,1041.803,1490.049,679.709,nan,nan,nan,nan,nan,nan,1818.264,616.679,1637.932,712.162,nan,nan
1753.821,731.148,1524.453,1085.999,1709.691,1043.736,1491.087,678.998,nan,nan,nan,nan,nan,nan,1818.485,617.705,1638.506,712.641,nan,nan
1753.378,729.961,1524.347,1085.789,1708.573,1044.265,1490.738,679.364,nan,nan,nan,nan,nan,nan,1819.307,620.717,1638.795,712.708,nan,nan
1753.323,730.886,1524.105,1086.007,1706.291,1046.820,1491.703,678.920,nan,nan,nan,nan,nan,nan,1819.560,621.594,1639.528,713.323,nan,nan
1753.018,730.701,1523.767,1085.836,1706.492,1047.064,1492.484,678.387,nan,nan,nan,nan,nan,nan,1819.893,622.851,1640.960,714.259,nan,nan
1752.824,732.528,1523.860,1086.310,1707.169,1046.931,1494.271,677.263,nan,nan,nan,nan,nan,nan,1820.462,625.064,1642.000,714.922,nan,nan
1752.616,731.828,1522.668,1085.712,1715.246,1038.522,1492.832,678.261,nan,nan,nan,nan,1551.544,1176.797,1820.629,626.601,1642.406,715.289,nan,nan
1752.211,730.710,1522.541,1085.702,1719.639,1034.776,1495.561,676.658,1488.985,926.521,nan,nan,1550.704,1176.770,1821.158,628.686,1643.117,715.930,nan,nan
1751.804,729.519,1521.935,1085.732,1721.752,1033.025,1495.260,676.929,1489.560,926.069,nan,nan,1549.189,1176.573,1821.561,630.365,1643.949,716.459,nan,nan
1752.045,730.349,1521.948,1085.793,1723.896,1031.156,1497.337,675.740,nan,nan,nan,nan,1549.203,1176.572,1821.818,631.960,1645.209,717.336,nan,nan
1751.706,729.306,1521.014,1085.711,1724.178,1031.235,1497.920,675.404,1489.689,925.175,nan,nan,1548.418,1176.190,1822.314,634.139,1644.658,717.106,nan,nan
1751.226,727.400,1520.973,1085.929,1723.417,1031.986,1498.277,675.128,1489.665,925.592,nan,nan,1546.371,1175.708,1822.346,634.573,1645.545,717.767,nan,nan
1750.918,725.874,1520.050,1085.914,1725.052,1030.347,1499.255,674.635,1490.225,924.945,nan,nan,1546.575,1175.857,1822.551,636.049,1646.007,718.027,nan,nan
1750.439,724.500,1519.832,1085.796,1723.361,1032.153,1500.055,674.207,1490.670,925.082,nan,nan,1545.562,1175.597,1822.795,638.530,1646.997,718.785,nan,nan
1749.887,722.973,1519.429,1085.672,1723.179,1032.352,1501.202,673.527,1490.202,926.458,nan,nan,1544.795,1175.373,1823.055,640.133,1646.989,718.883,nan,nan
1749.261,719.655,1519.231,1085.781,1720.140,1035.644,1501.628,673.355,1490.420,926.451,nan,nan,1544.205,1175.696,1823.244,642.761,1647.900,719.503,nan,nan
1748.988,718.992,1518.765,1085.753,1719.385,1036.560,1506.930,670.503,1490.732,925.279,nan,nan,1543.346,1175.555,1823.443,643.394,1648.722,720.255,nan,nan
1748.800,716.898,1518.407,1085.231,1721.624,1033.971,1503.178,672.444,1490.838,925.925,nan,nan,1542.709,1175.708,1823.393,643.010,1648.698,720.075,nan,nan
1748.569,715.458,1517.611,1085.144,1719.945,1035.893,1504.207,671.827,1490.970,925.589,nan,nan,1542.084,1175.601,1823.658,645.461,1649.801,721.105,nan,nan
1748.250,714.363,1517.721,1085.046,1719.750,1036.119,1505.546,670.750,1491.266,925.595,nan,nan,1541.630,1175.738,1823.748,647.401,1650.182,721.585,nan,nan
1748.009,710.315,1516.965,1084.803,1719.405,1036.435,1506.566,670.396,1491.155,925.128,nan,nan,1540.151,1175.858,1823.868,648.116,1650.813,722.001,nan,nan
1747.833,708.721,1516.906,1084.224,1717.772,1038.267,1507.437,669.737,1491.092,926.265,nan,nan,1539.671,1175.895,1823.864,649.478,1651.232,722.176,nan,nan
1747.514,706.477,1516.654,1083.842,1718.083,1038.164,1508.390,668.883,1491.450,925.616,nan,nan,1537.497,1175.891,1824.058,650.918,1651.565,722.453,nan,nan
1747.320,705.279,1516.347,1083.286,1718.131,1038.218,1509.162,668.393,nan,nan,nan,nan,1537.837,1176.085,1824.171,651.990,1652.403,723.147,nan,nan
1747.210,703.033,1516.042,1082.682,1718.684,1037.678,1509.051,668.581,1491.557,925.923,nan,nan,1539.175,1176.402,1824.385,653.108,1652.994,723.683,nan,nan
1747.297,702.880,1516.204,1082.058,1719.223,1037.500,1509.226,668.475,1491.583,925.443,1473.196,965.886,1540.989,1176.675,1824.490,655.421,1653.471,723.943,nan,nan
1746.693,695.236,1515.684,1081.252,1716.466,1040.360,1510.772,667.358,1491.261,925.520,1472.573,967.866,1539.681,1176.411,1824.847,657.288,1653.998,724.317,1666.304,1082.636
1746.651,694.790,1515.639,1080.601,1717.223,1040.394,1509.979,667.964,1491.161,925.941,1472.934,966.885,1538.036,1176.055,1825.036,658.927,1653.090,723.640,1665.408,1083.087
1746.608,692.853,1514.927,1079.585,nan,nan,1510.849,667.558,1491.378,926.543,1473.292,966.418,1538.110,1175.978,1825.088,659.018,1653.821,724.166,1664.604,1083.712
1746.712,691.165,1515.044,1078.575,nan,nan,1512.433,666.653,1491.369,925.373,1473.476,966.321,1533.656,1175.691,1825.224,660.070,1654.619,724.730,1663.897,1084.088
