x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
841.543,353.309,952.188,487.076,887.778,306.940,983.181,371.838,1038.302,218.656,nan,nan,884.856,245.977,770.045,436.289,994.779,322.696,991.072,291.918
840.913,353.734,956.113,485.973,886.591,306.580,985.959,371.767,1037.941,218.545,nan,nan,884.774,246.218,769.571,435.642,997.205,322.372,995.608,292.476
840.809,353.833,956.634,485.641,887.134,306.163,987.237,371.450,1037.127,218.642,816.570,287.926,882.698,246.592,773.562,437.748,999.117,322.399,993.798,291.847
840.559,354.090,960.062,484.551,886.409,305.896,988.480,371.485,1036.927,218.730,815.539,287.239,882.600,246.632,769.658,435.537,1000.257,322.399,994.192,291.721
839.926,354.748,960.195,484.348,885.577,305.725,990.636,371.257,1036.409,218.553,814.483,286.278,881.625,246.822,772.012,436.383,1001.664,322.485,992.816,291.129
840.921,354.201,964.653,483.186,883.245,305.643,992.148,371.145,1035.962,218.575,813.630,285.573,881.516,247.146,773.169,436.671,1003.349,322.088,994.192,291.603
840.696,354.492,965.413,482.730,882.019,305.475,993.521,370.982,1035.860,218.719,812.267,284.939,881.135,247.340,774.983,437.162,1003.874,322.331,992.621,291.105
840.714,354.285,968.225,481.874,882.120,305.330,995.816,370.541,1033.799,217.756,811.261,283.808,880.475,247.456,776.584,437.425,1004.901,322.404,991.176,290.586
841.015,354.325,968.730,481.403,881.723,305.340,996.869,370.486,1033.219,217.722,810.315,282.505,879.319,247.931,778.494,437.719,1006.213,322.366,986.464,289.077
840.680,354.404,970.879,480.658,881.812,304.862,998.036,370.364,1032.943,217.609,809.670,281.479,878.708,248.384,780.236,437.628,1007.950,322.433,987.111,289.062
841.148,354.312,972.964,480.042,880.051,305.112,999.272,370.154,1031.199,216.909,809.625,280.899,878.713,248.567,782.422,438.279,1009.332,322.603,985.966,288.765
840.732,354.503,973.719,479.473,879.728,304.982,1000.592,369.868,1030.931,216.924,809.332,279.760,879.143,248.835,784.404,438.363,1011.011,322.518,984.926,288.317
841.401,354.382,975.038,479.087,880.163,304.791,1003.568,369.140,1030.121,216.452,809.810,279.005,878.985,249.343,785.738,438.714,1014.004,322.503,984.326,287.995
840.640,354.498,976.053,478.573,879.907,304.551,1003.897,369.237,1030.973,216.992,810.100,278.359,879.121,249.795,788.165,438.742,1016.359,322.297,982.715,287.348
840.615,354.601,976.978,478.121,878.838,304.564,1005.239,368.957,1030.844,217.098,810.640,277.929,879.705,250.197,790.693,439.466,1020.920,322.105,982.426,287.474
840.279,354.733,978.647,477.482,878.915,304.465,1005.031,369.016,1030.881,217.184,811.450,277.082,879.777,250.732,792.714,439.565,1023.170,322.101,982.751,287.708
840.661,354.695,978.940,477.135,879.230,304.694,1007.175,368.609,1031.451,217.682,812.323,276.332,880.091,251.066,794.724,439.991,1024.851,322.520,981.512,287.222
840.136,354.918,980.546,476.599,878.432,304.348,1007.369,368.745,1031.067,217.604,812.958,275.442,880.193,251.867,798.250,440.398,1026.706,322.483,981.091,287.053
840.280,355.033,980.561,476.445,877.078,304.091,1008.437,368.689,1031.645,217.953,813.053,274.579,880.169,253.092,799.651,440.913,1028.127,322.927,980.385,286.749
840.761,354.876,981.656,475.865,877.728,304.043,1008.418,368.474,1031.691,218.326,813.216,274.149,881.390,253.525,800.865,441.245,nan,nan,1004.729,304.361
842.319,354.638,982.226,475.607,876.704,304.341,1010.761,368.551,1030.955,218.161,813.402,273.080,882.465,254.482,802.565,441.590,nan,nan,1005.043,304.184
840.158,355.371,975.610,476.821,874.637,303.913,1011.041,368.445,1030.630,218.348,813.613,272.034,883.302,255.864,804.582,442.038,nan,nan,1005.720,304.090
841.283,355.236,977.040,476.237,874.173,303.642,1010.761,368.638,1031.206,218.774,813.285,270.915,884.177,258.018,805.440,442.400,1033.812,323.723,979.455,286.023
841.245,355.334,977.374,475.806,871.231,303.310,1011.621,368.592,1033.543,219.963,813.212,270.238,885.369,258.887,806.257,442.601,800.251,317.304,1005.328,303.190
840.449,355.631,979.614,474.913,872.718,303.158,1012.500,368.792,1034.204,220.435,812.936,269.285,886.504,260.093,808.643,443.011,800.211,318.798,1037.042,323.845
840.906,355.600,986.198,473.050,871.408,303.087,1013.872,369.303,1029.232,218.337,812.894,268.362,887.633,259.678,809.185,443.068,800.148,318.279,1006.209,302.990
841.232,355.577,986.832,472.446,870.928,303.161,1015.619,369.787,1029.332,218.530,812.468,267.622,887.932,263.027,810.629,443.406,799.525,319.196,1040.899,323.377
840.906,355.741,987.334,472.100,869.807,303.230,1016.537,370.443,1028.600,218.184,812.196,266.985,888.817,262.991,810.959,443.393,799.488,317.461,1006.531,302.159
841.584,355.625,987.910,471.704,869.418,303.475,1018.026,372.180,1028.626,218.334,812.142,265.976,889.259,263.155,812.515,443.535,799.420,317.877,1006.535,301.859
841.414,355.739,988.980,471.165,868.502,303.667,1018.915,373.456,1028.241,218.311,811.995,264.216,889.546,264.735,814.712,443.963,799.241,317.298,1006.177,301.618
841.452,355.706,989.524,470.783,nan,nan,1019.713,374.848,1028.250,218.482,811.702,263.283,nan,nan,815.020,443.857,799.052,316.538,1006.152,301.207
842.037,355.587,984.895,471.952,nan,nan,1020.653,377.055,1027.710,218.229,811.512,262.745,nan,nan,816.926,444.153,799.186,315.946,1006.128,300.796
841.770,355.653,990.818,470.067,866.558,304.254,1021.269,378.152,1027.930,218.136,811.383,261.536,890.033,267.338,819.660,444.560,799.318,313.793,1006.103,300.385
841.570,355.697,992.222,469.491,1046.205,323.784,1022.072,380.789,1028.002,218.031,811.309,260.709,881.744,280.140,819.348,444.557,798.877,314.362,974.240,281.742
842.361,355.408,987.238,470.874,nan,nan,1022.257,382.424,1028.308,218.155,811.042,260.560,879.079,285.528,821.796,445.118,798.680,314.146,nan,nan
841.817,355.410,989.213,470.340,nan,nan,1022.987,384.678,1030.180,219.235,810.720,260.383,879.985,285.330,821.871,445.233,798.578,312.063,nan,nan
842.107,355.531,988.939,470.308,nan,nan,1023.302,386.488,1031.178,219.705,810.201,260.578,881.000,286.000,825.894,446.229,798.013,312.464,nan,nan
839.783,356.151,990.293,469.974,nan,nan,1023.439,388.406,1031.164,219.651,810.253,259.587,884.000,282.000,827.394,446.534,797.549,313.221,nan,nan
841.047,355.867,989.882,469.904,nan,nan,1023.911,391.014,1031.632,219.959,810.062,259.391,nan,nan,827.200,446.563,796.771,314.546,975.082,281.491
842.090,355.636,989.255,470.027,nan,nan,1024.005,392.762,1031.386,219.923,809.658,260.005,nan,nan,828.348,447.012,796.210,312.915,975.251,281.441
841.090,355.813,990.197,469.802,nan,nan,1023.980,393.773,1031.780,220.184,810.040,258.570,nan,nan,829.408,447.301,nan,nan,nan,nan
841.293,355.951,990.643,469.626,nan,nan,1024.280,396.871,1032.810,220.943,809.832,258.668,nan,nan,830.709,447.667,nan,nan,nan,nan
841.352,356.000,990.368,469.591,863.341,303.836,1023.822,397.698,1033.304,221.260,809.989,257.796,894.281,270.505,831.125,447.769,1061.920,329.432,975.757,281.291
840.977,356.202,990.513,469.365,861.953,303.650,1023.737,399.935,1032.407,221.020,810.034,257.173,894.979,272.564,832.458,448.293,1062.926,329.966,975.567,280.934
840.951,356.271,989.789,469.416,861.823,303.860,1023.564,401.917,1032.341,221.276,810.498,255.569,895.354,272.902,833.969,448.614,1063.219,330.502,974.999,280.683
840.093,356.851,992.486,468.330,860.849,303.992,1022.737,403.906,1033.567,222.130,810.215,255.137,895.934,274.681,834.891,448.833,1064.760,331.559,974.387,280.295
840.060,357.013,997.453,466.524,860.642,304.226,1021.749,406.102,1033.453,222.179,810.590,253.836,896.357,275.465,835.443,448.976,1065.836,332.240,974.344,280.242
839.554,357.354,996.685,466.321,858.703,303.937,1019.682,407.986,1032.955,222.212,810.600,253.174,897.134,277.269,837.865,449.512,1068.485,333.448,973.548,279.845
839.707,357.473,993.088,466.981,858.220,303.870,1018.412,409.135,1033.281,222.480,810.378,252.812,897.512,278.676,838.671,449.681,1069.597,333.820,973.755,279.726
839.448,357.731,996.547,464.922,859.692,304.195,1015.641,411.646,1033.861,222.703,810.387,252.218,898.042,279.856,838.655,449.610,1071.188,334.584,973.239,279.448
839.518,357.852,996.446,463.699,859.219,304.019,1013.773,412.967,1036.371,223.948,810.000,252.534,898.249,280.400,839.987,449.827,1072.426,334.879,973.319,279.293
839.925,357.693,995.204,463.539,859.209,304.010,1010.968,414.978,1035.777,223.923,810.009,251.295,899.041,282.296,841.510,450.297,1073.777,335.436,972.688,278.967
839.569,357.932,994.454,463.043,860.287,303.882,1008.650,415.883,1032.265,222.430,809.803,251.563,899.607,283.605,842.318,450.411,1075.514,336.206,972.627,278.756
839.446,358.338,994.131,461.644,860.234,303.826,1006.278,417.230,1032.816,222.534,809.609,251.336,900.360,285.568,844.228,450.941,1076.972,336.929,971.831,278.142
838.970,358.668,993.770,460.724,861.020,303.867,1003.651,418.409,1033.563,222.891,809.315,250.809,900.946,287.114,844.568,450.901,1077.338,337.012,971.301,277.740
839.883,358.124,993.078,459.895,861.166,303.774,1000.340,419.867,1034.681,223.195,809.118,250.757,901.606,288.393,845.448,451.131,1078.906,337.703,971.281,277.503
nan,nan,988.455,463.894,860.489,303.657,998.352,420.849,1036.458,223.976,808.875,250.483,nan,nan,846.094,451.441,1079.331,337.837,970.687,277.141
nan,nan,989.169,462.573,855.049,303.019,995.956,421.665,1036.579,223.694,808.795,249.594,nan,nan,847.500,452.012,1081.079,338.667,969.540,276.387
nan,nan,991.301,459.383,856.619,303.166,993.114,422.837,1037.148,223.615,808.621,249.432,nan,nan,849.466,452.645,1081.695,339.172,969.964,276.387
nan,nan,991.216,458.816,860.553,303.408,990.691,423.791,1039.404,224.732,808.401,249.409,nan,nan,850.329,453.140,1082.179,339.746,970.970,276.966
nan,nan,988.312,462.512,861.163,303.528,988.107,424.766,1040.184,224.873,808.401,248.174,nan,nan,855.033,454.739,1084.151,341.503,969.598,275.983
838.417,359.433,990.906,457.659,855.988,302.893,986.232,425.482,1039.957,224.201,808.259,248.396,903.866,295.910,850.435,453.488,1086.150,343.752,969.345,275.661
838.321,359.703,nan,nan,859.905,303.187,nan,nan,1041.431,224.930,808.029,248.083,903.847,296.448,851.995,454.195,1088.552,346.744,968.579,275.123
837.945,360.077,988.347,460.591,860.255,303.560,981.880,426.923,1041.806,224.682,807.995,247.611,903.768,296.825,853.244,454.818,1090.506,350.066,968.861,275.279
838.072,360.092,988.310,460.707,859.690,303.469,979.573,427.820,1042.392,224.961,807.895,247.336,903.929,298.173,855.148,455.994,1086.486,346.677,970.072,276.007
837.980,360.272,nan,nan,860.317,303.831,nan,nan,1042.360,224.643,807.920,247.309,904.182,299.687,854.278,455.451,1085.908,346.673,963.255,271.600
837.910,360.420,988.158,459.409,859.468,303.802,974.787,429.667,1042.399,224.264,808.115,246.983,904.444,300.734,855.168,456.063,1086.365,347.809,967.733,274.537
838.081,360.501,nan,nan,849.603,303.207,nan,nan,1042.685,224.549,807.807,247.255,904.496,301.309,857.229,456.890,1086.590,349.020,969.115,275.367
838.577,360.308,nan,nan,857.868,303.675,973.820,430.338,1043.521,224.778,808.055,247.184,904.548,301.885,857.722,457.298,1087.511,350.639,967.018,274.052
837.859,360.983,nan,nan,857.248,303.347,973.336,430.674,1045.110,226.192,808.055,247.482,904.817,303.320,858.674,457.821,1087.973,351.845,966.929,273.952
837.584,361.084,nan,nan,856.675,303.249,972.695,431.007,1044.680,225.743,807.961,248.010,905.320,305.031,859.535,458.212,1088.500,352.699,966.395,273.634
837.586,361.337,nan,nan,848.113,302.428,972.054,431.339,1045.736,226.536,809.189,247.461,905.518,306.002,860.560,458.674,1089.984,355.415,966.156,273.695
837.428,361.602,nan,nan,855.159,303.210,971.412,431.672,1045.370,226.363,809.795,247.801,905.532,306.433,861.575,459.205,1091.163,357.425,967.823,274.843
837.559,361.695,nan,nan,855.158,302.848,970.771,432.005,1045.513,226.172,810.963,247.202,906.404,309.308,863.043,459.870,1089.120,355.380,967.490,274.552
837.790,361.619,nan,nan,855.514,302.769,970.130,432.338,1045.136,225.836,810.643,247.582,906.544,309.747,864.098,460.453,1089.361,355.714,967.205,274.425
837.953,361.700,nan,nan,854.473,302.390,969.489,432.671,1045.650,226.258,810.919,247.558,907.517,312.637,865.336,460.883,1091.359,358.867,966.076,273.881
837.610,361.862,nan,nan,855.059,302.447,968.847,433.003,1045.583,225.836,811.439,247.443,907.518,312.601,865.376,460.898,1092.464,360.763,966.312,274.043
838.205,361.646,nan,nan,855.276,302.149,968.206,433.336,1046.055,226.085,812.586,247.057,907.969,314.029,866.848,461.472,1092.624,361.280,966.183,274.025
837.878,361.986,nan,nan,855.453,302.142,967.565,433.669,1047.456,227.354,812.875,247.119,908.111,314.655,867.733,461.944,1098.471,369.992,965.661,273.717
837.467,362.317,nan,nan,848.278,301.983,966.924,434.002,1047.699,227.662,812.712,247.130,908.208,314.672,867.598,461.984,1098.677,370.795,963.163,272.246
838.509,361.599,nan,nan,854.776,302.439,966.282,434.334,1048.073,228.138,814.603,246.267,908.611,315.819,868.290,462.163,1098.728,371.486,961.904,271.483
837.601,362.201,nan,nan,855.820,302.459,965.641,434.667,1049.631,229.457,814.802,246.253,908.411,315.135,869.676,462.829,1098.582,371.829,961.432,271.279
838.168,361.980,nan,nan,850.063,302.581,965.000,435.000,1049.713,229.299,816.442,245.647,908.435,315.687,870.940,463.407,1098.688,372.752,961.430,271.481
837.965,362.099,nan,nan,848.510,302.642,966.565,435.372,1049.257,228.856,816.564,245.560,908.867,316.576,871.159,463.276,1098.549,373.487,961.258,271.396
837.811,362.319,nan,nan,854.869,303.173,966.081,435.708,1050.037,229.374,818.178,244.994,909.149,317.532,871.966,463.589,1098.392,374.292,960.457,271.171
837.319,362.740,902.115,296.060,854.829,303.337,965.598,436.044,1049.658,229.065,818.537,245.171,916.359,339.476,873.813,464.204,1098.114,377.338,962.868,272.678
838.190,362.226,902.064,296.497,855.138,303.466,964.726,435.577,1050.508,229.624,819.012,245.025,916.516,339.656,874.617,464.405,1096.133,372.524,962.132,272.532
838.301,362.227,1088.527,325.652,855.094,303.864,964.301,435.333,1050.268,229.021,819.493,244.796,910.174,320.138,875.644,464.780,1097.629,385.635,961.248,272.120
838.219,362.434,nan,nan,849.696,303.605,963.471,435.018,1049.773,228.587,820.101,244.691,911.077,322.623,875.906,464.912,1097.246,381.953,960.660,272.185
837.819,362.888,nan,nan,855.739,303.918,962.641,434.703,1050.281,228.986,821.500,244.473,911.056,321.985,875.621,464.723,1096.637,388.272,960.335,271.954
837.944,362.859,nan,nan,855.362,304.027,961.810,434.388,1050.580,228.956,822.725,244.005,911.342,322.241,877.500,465.508,1096.290,389.398,955.997,270.542
837.497,363.326,nan,nan,855.032,303.826,960.980,434.074,1050.050,228.278,832.377,241.079,911.854,323.206,878.502,466.060,1095.699,391.600,954.361,270.282
835.945,364.567,nan,nan,854.352,304.045,960.149,433.759,1049.765,227.907,833.392,240.946,912.575,324.017,878.591,465.990,1095.438,392.823,952.873,269.797
837.356,363.715,nan,nan,853.317,304.116,959.319,433.444,1050.044,227.914,833.410,241.049,913.309,325.333,880.875,467.277,1094.799,395.995,951.177,269.488
836.505,364.343,nan,nan,852.966,304.086,958.488,433.130,1050.476,228.198,826.632,243.085,913.650,325.704,880.702,467.451,1094.439,397.235,949.540,269.191
836.722,364.198,902.330,299.673,853.223,304.169,957.658,432.815,1050.178,227.912,827.419,242.930,920.516,340.735,882.083,468.146,1093.770,400.554,948.812,269.071
836.633,364.207,nan,nan,852.894,304.366,957.342,432.531,1050.749,228.797,828.044,242.896,nan,nan,881.874,468.038,1093.818,400.994,947.916,269.057
837.301,363.944,901.518,297.496,851.723,304.510,957.025,432.247,1049.898,228.009,827.402,243.083,920.887,340.911,883.114,469.081,1093.614,402.752,946.532,268.926
837.027,364.076,902.187,298.405,851.575,304.738,956.345,432.666,1050.249,228.440,827.562,243.147,921.134,341.325,883.178,469.133,1093.197,404.380,945.244,268.724
837.005,364.089,905.922,305.618,849.924,304.978,955.180,432.049,1050.763,228.984,827.188,243.391,921.003,341.205,882.928,469.195,1093.019,405.989,934.542,265.814
837.736,363.614,nan,nan,851.160,305.539,953.000,433.000,1051.335,229.682,826.886,243.543,921.095,341.307,883.891,470.041,1092.855,406.521,933.214,265.664
837.545,363.776,nan,nan,849.816,305.671,950.000,434.000,1051.220,229.471,827.138,243.492,921.120,341.451,885.087,471.148,1092.533,407.545,932.179,265.801
837.622,363.980,nan,nan,849.890,306.006,947.000,435.000,1051.879,229.901,827.853,243.589,921.416,342.118,885.317,471.307,1092.104,408.690,930.746,265.324
838.190,363.635,nan,nan,849.853,305.942,943.000,436.000,1052.986,231.076,828.968,243.469,921.683,342.987,885.812,471.839,1091.859,409.451,929.649,265.118
838.629,363.326,nan,nan,850.248,306.232,945.000,442.000,1053.244,231.140,830.570,243.231,922.026,344.552,886.757,473.039,1091.026,411.064,928.400,265.127
838.611,363.490,nan,nan,849.995,306.274,942.985,441.532,1053.200,231.024,830.272,243.310,919.232,337.034,886.880,472.970,1090.494,412.526,926.582,264.817
838.422,363.642,nan,nan,850.397,306.372,940.970,441.064,1053.067,230.992,831.138,243.148,920.153,339.504,887.454,473.491,1089.892,413.737,925.889,264.565
838.524,363.739,nan,nan,849.761,306.101,938.956,440.596,1053.992,231.821,832.505,242.988,921.075,341.975,888.407,474.400,1089.256,414.575,924.808,264.419
837.730,364.456,nan,nan,849.647,306.338,936.941,440.128,1052.977,230.898,836.231,242.791,921.996,344.445,888.893,474.843,1088.296,416.487,923.451,264.155
837.525,364.518,nan,nan,849.023,306.425,934.926,439.659,1054.704,232.388,842.855,241.767,922.918,346.916,889.711,475.510,1087.971,417.127,922.846,263.996
837.928,364.569,nan,nan,848.900,306.480,932.911,439.191,1054.717,232.132,845.090,241.273,923.840,349.387,889.877,475.695,1087.664,417.393,922.544,264.098
838.018,364.718,nan,nan,846.829,306.854,930.896,438.723,1054.292,231.541,845.223,240.887,923.907,349.317,891.253,477.111,1086.562,419.772,921.098,263.755
838.972,363.964,nan,nan,847.251,307.079,928.881,438.255,1054.010,231.118,844.385,240.677,924.239,349.953,891.001,476.920,1085.846,420.829,920.304,263.749
838.452,364.651,nan,nan,846.191,307.125,926.867,437.787,1054.474,231.751,845.573,239.816,924.498,350.119,891.804,477.420,1085.678,421.485,920.279,263.906
839.279,364.248,nan,nan,845.805,307.535,924.852,437.319,1052.501,229.658,846.105,239.157,924.534,350.067,893.009,478.793,1085.293,422.920,918.867,263.622
837.805,365.539,nan,nan,844.757,307.980,922.837,436.851,1052.028,229.644,847.373,238.404,924.952,350.059,893.301,479.396,1084.396,424.701,919.242,263.847
837.740,365.937,nan,nan,844.759,308.453,920.822,436.383,1051.488,229.466,849.722,237.465,925.232,349.945,893.435,479.538,1084.463,424.522,916.723,263.479
837.862,366.042,nan,nan,844.027,308.518,918.807,435.915,1054.186,232.578,846.592,238.445,925.085,349.231,894.150,480.452,1083.804,426.629,916.915,264.003
838.641,365.355,nan,nan,844.613,308.730,916.793,435.447,1053.257,232.390,854.695,236.532,925.063,348.715,893.897,480.353,1083.881,426.510,915.236,263.799
838.095,366.023,nan,nan,843.928,308.836,914.778,434.978,1053.717,232.842,856.127,236.532,925.204,348.203,894.484,481.253,1083.479,427.626,914.657,263.887
838.683,365.602,nan,nan,843.052,308.672,912.763,434.510,1053.707,233.446,859.583,236.258,925.528,348.589,894.904,482.025,1083.368,427.946,914.273,264.229
838.062,366.307,nan,nan,844.803,309.077,910.748,434.042,1053.102,233.496,860.914,236.450,925.559,347.982,894.348,481.453,1083.207,428.543,912.108,264.415
838.412,365.983,nan,nan,843.667,308.994,908.733,433.574,1051.865,233.171,864.248,237.012,925.493,347.357,895.199,482.673,1084.486,424.466,911.765,264.639
838.022,366.570,nan,nan,843.697,309.263,906.718,433.106,1051.595,233.122,866.731,237.465,925.730,347.753,895.454,483.227,1082.050,430.860,910.606,264.595
837.166,367.492,nan,nan,843.411,309.032,904.704,432.638,1052.224,234.098,867.700,237.525,925.823,347.211,895.608,483.389,1081.623,431.226,910.015,264.933
837.784,367.070,nan,nan,843.310,309.263,902.880,432.478,1050.519,233.307,869.127,237.968,925.956,347.363,896.455,485.108,1080.971,431.900,910.628,265.287
836.901,368.191,nan,nan,843.197,309.516,900.962,432.368,1046.103,230.568,871.675,238.024,926.310,348.148,896.794,485.865,1079.975,432.814,909.343,265.356
837.679,367.713,nan,nan,842.743,309.956,899.000,432.303,1051.568,234.083,874.970,238.379,926.937,349.572,898.070,487.684,1078.426,434.022,908.440,265.310
837.578,368.002,978.952,397.622,842.621,310.145,897.000,432.277,1050.282,233.511,877.782,238.303,927.578,350.308,898.903,488.048,1077.738,434.157,906.887,265.028
837.413,368.309,979.224,396.902,841.468,310.586,896.637,432.079,1045.466,230.903,880.059,238.358,928.194,350.687,900.645,489.056,1076.435,435.201,906.244,265.263
837.585,368.418,979.356,396.454,842.441,311.097,895.522,431.620,1045.937,231.214,882.436,238.329,928.943,351.061,902.006,489.803,1075.785,435.112,907.068,265.488
837.745,368.611,979.751,395.244,841.564,311.485,894.242,430.943,1046.858,231.812,885.760,238.188,929.876,351.685,905.465,490.956,1074.260,436.802,904.801,265.350
836.447,370.206,980.251,393.392,840.845,311.674,892.639,430.044,1045.725,231.366,886.664,238.104,930.180,351.540,907.460,490.989,1073.318,437.199,904.413,265.506
836.608,370.387,977.512,400.220,842.672,312.070,891.452,428.947,1046.328,231.975,888.222,238.127,930.667,351.470,910.455,490.386,1072.097,438.295,903.762,265.357
836.737,370.481,977.150,399.931,841.363,312.210,890.812,428.106,1045.330,231.579,891.925,237.990,931.002,351.321,915.411,489.642,1072.896,437.014,902.360,265.576
836.462,370.889,976.510,401.173,841.241,312.314,890.750,426.838,1046.228,232.363,893.851,238.083,931.537,351.758,917.085,488.575,1070.264,439.756,901.244,265.576
835.855,371.720,976.984,398.735,841.238,312.243,889.682,425.098,1045.529,231.944,896.889,238.093,933.728,354.253,921.121,487.098,1068.448,441.416,901.760,265.776
837.504,369.932,977.303,397.328,842.318,312.348,888.664,422.906,1045.844,232.387,898.223,238.398,934.177,354.424,926.746,485.448,1069.751,439.698,900.717,265.898
836.865,370.489,976.400,398.655,841.631,312.394,888.046,421.354,1046.013,232.640,900.021,238.571,934.032,353.803,928.646,483.759,1066.324,443.913,899.210,265.696
835.324,372.214,977.794,394.377,842.142,312.542,887.943,419.900,1050.805,235.713,902.741,238.778,935.027,354.787,930.002,482.456,1065.343,444.830,899.347,265.726
